CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,H6M_Facial Coverings
United States,USA,New York,US_NY,STATE_TOTAL,20220728,2
United States,USA,New York,US_NY,STATE_TOTAL,20220729,2
United States,USA,New York,US_NY,STATE_TOTAL,20220730,2
United States,USA,New York,US_NY,STATE_TOTAL,20220731,2
United States,USA,New York,US_NY,STATE_TOTAL,20220801,2
United States,USA,New York,US_NY,STATE_TOTAL,20220802,2
United States,USA,New York,US_NY,STATE_TOTAL,20220803,2
United States,USA,New York,US_NY,STATE_TOTAL,20220804,2
United States,USA,New York,US_NY,STATE_TOTAL,20220805,2
United States,USA,New York,US_NY,STATE_TOTAL,20220806,2
United States,USA,New York,US_NY,STATE_TOTAL,20220807,2
United States,USA,New York,US_NY,STATE_TOTAL,20220808,2
United States,USA,New York,US_NY,STATE_TOTAL,20220809,2
United States,USA,New York,US_NY,STATE_TOTAL,20220810,2
United States,USA,New York,US_NY,STATE_TOTAL,20220811,2
United States,USA,New York,US_NY,STATE_TOTAL,20220812,2
United States,USA,New York,US_NY,STATE_TOTAL,20220813,2
United States,USA,New York,US_NY,STATE_TOTAL,20220814,2
United States,USA,New York,US_NY,STATE_TOTAL,20220815,2
United States,USA,New York,US_NY,STATE_TOTAL,20220816,2
United States,USA,New York,US_NY,STATE_TOTAL,20220817,2
United States,USA,New York,US_NY,STATE_TOTAL,20220818,2
United States,USA,New York,US_NY,STATE_TOTAL,20220819,2
United States,USA,New York,US_NY,STATE_TOTAL,20220820,2
United States,USA,New York,US_NY,STATE_TOTAL,20220821,2
United States,USA,New York,US_NY,STATE_TOTAL,20220822,2
United States,USA,New York,US_NY,STATE_TOTAL,20220823,2
United States,USA,New York,US_NY,STATE_TOTAL,20220824,2
United States,USA,New York,US_NY,STATE_TOTAL,20220825,2
United States,USA,New York,US_NY,STATE_TOTAL,20220826,2
United States,USA,New York,US_NY,STATE_TOTAL,20220827,2
United States,USA,New York,US_NY,STATE_TOTAL,20220828,2
United States,USA,New York,US_NY,STATE_TOTAL,20220829,2
United States,USA,New York,US_NY,STATE_TOTAL,20220830,2
United States,USA,New York,US_NY,STATE_TOTAL,20220831,2
United States,USA,New York,US_NY,STATE_TOTAL,20220901,2
United States,USA,New York,US_NY,STATE_TOTAL,20220902,2
United States,USA,New York,US_NY,STATE_TOTAL,20220903,2
United States,USA,New York,US_NY,STATE_TOTAL,20220904,2
United States,USA,New York,US_NY,STATE_TOTAL,20220905,2
United States,USA,New York,US_NY,STATE_TOTAL,20220906,2
United States,USA,New York,US_NY,STATE_TOTAL,20220907,2
United States,USA,New York,US_NY,STATE_TOTAL,20220908,2
United States,USA,New York,US_NY,STATE_TOTAL,20220909,2
United States,USA,New York,US_NY,STATE_TOTAL,20220910,2
United States,USA,New York,US_NY,STATE_TOTAL,20220911,2
United States,USA,New York,US_NY,STATE_TOTAL,20220912,2
United States,USA,New York,US_NY,STATE_TOTAL,20220913,2
United States,USA,New York,US_NY,STATE_TOTAL,20220914,2
United States,USA,New York,US_NY,STATE_TOTAL,20220915,2
United States,USA,New York,US_NY,STATE_TOTAL,20220916,2
United States,USA,New York,US_NY,STATE_TOTAL,20220917,2
United States,USA,New York,US_NY,STATE_TOTAL,20220918,2
United States,USA,New York,US_NY,STATE_TOTAL,20220919,2
United States,USA,New York,US_NY,STATE_TOTAL,20220920,2
United States,USA,New York,US_NY,STATE_TOTAL,20220921,2
United States,USA,New York,US_NY,STATE_TOTAL,20220922,2
United States,USA,New York,US_NY,STATE_TOTAL,20220923,2
United States,USA,New York,US_NY,STATE_TOTAL,20220924,2
United States,USA,New York,US_NY,STATE_TOTAL,20220925,2
United States,USA,New York,US_NY,STATE_TOTAL,20220926,2
United States,USA,New York,US_NY,STATE_TOTAL,20220927,2
United States,USA,New York,US_NY,STATE_TOTAL,20220928,2
United States,USA,New York,US_NY,STATE_TOTAL,20220929,2
United States,USA,New York,US_NY,STATE_TOTAL,20220930,2
United States,USA,New York,US_NY,STATE_TOTAL,20221001,2
United States,USA,New York,US_NY,STATE_TOTAL,20221002,2
United States,USA,New York,US_NY,STATE_TOTAL,20221003,2
United States,USA,New York,US_NY,STATE_TOTAL,20221004,2
United States,USA,New York,US_NY,STATE_TOTAL,20221005,2
United States,USA,New York,US_NY,STATE_TOTAL,20221006,2
United States,USA,New York,US_NY,STATE_TOTAL,20221007,2
United States,USA,New York,US_NY,STATE_TOTAL,20221008,2
United States,USA,New York,US_NY,STATE_TOTAL,20221009,2
United States,USA,New York,US_NY,STATE_TOTAL,20221010,2
United States,USA,New York,US_NY,STATE_TOTAL,20221011,2
United States,USA,New York,US_NY,STATE_TOTAL,20221012,2
United States,USA,New York,US_NY,STATE_TOTAL,20221013,2
United States,USA,New York,US_NY,STATE_TOTAL,20221014,2
United States,USA,New York,US_NY,STATE_TOTAL,20221015,2
United States,USA,New York,US_NY,STATE_TOTAL,20221016,2
United States,USA,New York,US_NY,STATE_TOTAL,20221017,2
United States,USA,New York,US_NY,STATE_TOTAL,20221018,2
United States,USA,New York,US_NY,STATE_TOTAL,20221019,2
United States,USA,New York,US_NY,STATE_TOTAL,20221020,2
United States,USA,New York,US_NY,STATE_TOTAL,20221021,2
United States,USA,New York,US_NY,STATE_TOTAL,20221022,2
United States,USA,New York,US_NY,STATE_TOTAL,20221023,2
United States,USA,New York,US_NY,STATE_TOTAL,20221024,2
United States,USA,New York,US_NY,STATE_TOTAL,20221025,2
United States,USA,New York,US_NY,STATE_TOTAL,20221026,2
United States,USA,New York,US_NY,STATE_TOTAL,20221027,2
United States,USA,New York,US_NY,STATE_TOTAL,20221028,2
United States,USA,New York,US_NY,STATE_TOTAL,20221029,2
United States,USA,New York,US_NY,STATE_TOTAL,20221030,2
United States,USA,New York,US_NY,STATE_TOTAL,20221031,2
United States,USA,New York,US_NY,STATE_TOTAL,20221101,2
United States,USA,New York,US_NY,STATE_TOTAL,20221102,2
United States,USA,New York,US_NY,STATE_TOTAL,20221103,2
United States,USA,New York,US_NY,STATE_TOTAL,20221104,2
United States,USA,New York,US_NY,STATE_TOTAL,20221105,2
United States,USA,New York,US_NY,STATE_TOTAL,20221106,2
United States,USA,New York,US_NY,STATE_TOTAL,20221107,2
United States,USA,New York,US_NY,STATE_TOTAL,20221108,2
United States,USA,New York,US_NY,STATE_TOTAL,20221109,2
United States,USA,New York,US_NY,STATE_TOTAL,20221110,2
United States,USA,New York,US_NY,STATE_TOTAL,20221111,2
United States,USA,New York,US_NY,STATE_TOTAL,20221112,2
United States,USA,New York,US_NY,STATE_TOTAL,20221113,2
United States,USA,New York,US_NY,STATE_TOTAL,20221114,2
United States,USA,New York,US_NY,STATE_TOTAL,20221115,2
United States,USA,New York,US_NY,STATE_TOTAL,20221116,2
United States,USA,New York,US_NY,STATE_TOTAL,20221117,2
United States,USA,New York,US_NY,STATE_TOTAL,20221118,2
United States,USA,New York,US_NY,STATE_TOTAL,20221119,2
United States,USA,New York,US_NY,STATE_TOTAL,20221120,2
United States,USA,New York,US_NY,STATE_TOTAL,20221121,2
United States,USA,New York,US_NY,STATE_TOTAL,20221122,2
United States,USA,New York,US_NY,STATE_TOTAL,20221123,2
United States,USA,New York,US_NY,STATE_TOTAL,20221124,2
United States,USA,New York,US_NY,STATE_TOTAL,20221125,2
United States,USA,New York,US_NY,STATE_TOTAL,20221126,2
United States,USA,New York,US_NY,STATE_TOTAL,20221127,2
United States,USA,New York,US_NY,STATE_TOTAL,20221128,2
United States,USA,New York,US_NY,STATE_TOTAL,20221129,2
United States,USA,New York,US_NY,STATE_TOTAL,20221130,2
United States,USA,New York,US_NY,STATE_TOTAL,20221201,2
United States,USA,New York,US_NY,STATE_TOTAL,20221202,2
United States,USA,New York,US_NY,STATE_TOTAL,20221203,2
United States,USA,New York,US_NY,STATE_TOTAL,20221204,2
United States,USA,New York,US_NY,STATE_TOTAL,20221205,2
United States,USA,New York,US_NY,STATE_TOTAL,20221206,2
United States,USA,New York,US_NY,STATE_TOTAL,20221207,2
United States,USA,New York,US_NY,STATE_TOTAL,20221208,2
United States,USA,New York,US_NY,STATE_TOTAL,20221209,2
United States,USA,New York,US_NY,STATE_TOTAL,20221210,2
United States,USA,New York,US_NY,STATE_TOTAL,20221211,2
United States,USA,New York,US_NY,STATE_TOTAL,20221212,2
United States,USA,New York,US_NY,STATE_TOTAL,20221213,2
United States,USA,New York,US_NY,STATE_TOTAL,20221214,2
United States,USA,New York,US_NY,STATE_TOTAL,20221215,2
United States,USA,New York,US_NY,STATE_TOTAL,20221216,2
United States,USA,New York,US_NY,STATE_TOTAL,20221217,2
United States,USA,New York,US_NY,STATE_TOTAL,20221218,2
United States,USA,New York,US_NY,STATE_TOTAL,20221219,2
United States,USA,New York,US_NY,STATE_TOTAL,20221220,2
United States,USA,New York,US_NY,STATE_TOTAL,20221221,2
United States,USA,New York,US_NY,STATE_TOTAL,20221222,2
United States,USA,New York,US_NY,STATE_TOTAL,20221223,2
United States,USA,New York,US_NY,STATE_TOTAL,20221224,2
United States,USA,New York,US_NY,STATE_TOTAL,20221225,2
United States,USA,New York,US_NY,STATE_TOTAL,20221226,2
United States,USA,New York,US_NY,STATE_TOTAL,20221227,2
United States,USA,New York,US_NY,STATE_TOTAL,20221228,2
United States,USA,New York,US_NY,STATE_TOTAL,20221229,2
United States,USA,New York,US_NY,STATE_TOTAL,20221230,2
United States,USA,New York,US_NY,STATE_TOTAL,20221231,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200101,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200102,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200103,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200104,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200105,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200106,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200107,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200108,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200109,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200110,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200111,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200112,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200113,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200114,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200115,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200116,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200117,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200118,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200119,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200120,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200121,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200122,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200123,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200124,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200125,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200126,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200127,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200128,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200129,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200130,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200131,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200201,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200202,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200203,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200204,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200205,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200206,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200207,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200208,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200209,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200210,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200211,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200212,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200213,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200214,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200215,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200216,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200217,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200218,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200219,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200220,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200221,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200222,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200223,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200224,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200225,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200226,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200227,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200228,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200229,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200301,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200302,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200303,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200304,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200305,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200306,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200307,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200308,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200309,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200310,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200311,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200312,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200313,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200314,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200315,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200316,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200317,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200318,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200319,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200320,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200321,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200322,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200323,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200324,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200325,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200326,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200327,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200328,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200329,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200330,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200331,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200401,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200402,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200403,0
United States,USA,Ohio,US_OH,STATE_TOTAL,20200404,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200405,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200406,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200407,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200408,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200409,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200410,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200411,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200412,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200413,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200414,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200415,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200416,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200417,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200418,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200419,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200420,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200421,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200422,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200423,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200424,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200425,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200426,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200427,1
United States,USA,Ohio,US_OH,STATE_TOTAL,20200428,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200429,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200430,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200501,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200502,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200503,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200504,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200505,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200506,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200507,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200508,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200509,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200510,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200511,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200512,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200513,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200514,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200515,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200516,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200517,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200518,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200519,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200520,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200521,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200522,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200523,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200524,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200525,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200526,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200527,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200528,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200529,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200530,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200531,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200601,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200602,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200603,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200604,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200605,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200606,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200607,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200608,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200609,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200610,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200611,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200612,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200613,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200614,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200615,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200616,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200617,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200618,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200619,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200620,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200621,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200622,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200623,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200624,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200625,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200626,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200627,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200628,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200629,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200630,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200701,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200702,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200703,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200704,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200705,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200706,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200707,2
United States,USA,Ohio,US_OH,STATE_TOTAL,20200708,3
United States,USA,Ohio,US_OH,STATE_TOTAL,20200709,3
United States,USA,Ohio,US_OH,STATE_TOTAL,20200710,3
United States,USA,Ohio,US_OH,STATE_TOTAL,20200711,3
United States,USA,Ohio,US_OH,STATE_TOTAL,20200712,3
United States,USA,Ohio,US_OH,STATE_TOTAL,20200713,3
United States,USA,Ohio,US_OH,STATE_TOTAL,20200714,3
